item_id,prod_descr,prod_descr2,group_description,sale_price,final_price,cost,storage_cost,p*q,categoria
748,"ZEUS TRAILLA DOBL ASA  L  CORAL 1,2M",Paseo,Accesorios,8815.0,10490.0,7814,20,50940,B
471,PINK LED H-HARNESS MEDIUM,Paseo,Accesorios,14202.0,16900.0,12391,32,50700,B
1124,ZD ARTSY LEASH LARGE,Paseo,Accesorios,14201.7,16900.0,11131,32,50700,B
1507,ZEEDOG SPLIT LEASH LARGE,Paseo,Accesorios,14201.7,16900.0,13266,32,50700,B
1825,L.W. MATERIAL PARA NIDOS FIBRA NATURAL,Enriquecimiento Ambiental,Accesorios,2261.0,2690.0,2033,5,50370,B
1771,ZEEDOG BRAIN DEAD,Paseo,Accesorios,8403.0,10000.0,7157,19,50000,B
266,ROYAL CANIN BABY CAT MILK 300GR,Suplementos,Alimento,15504.0,18450.0,13913,34,49970,B
1513,"ROYAL CANIN INTENSE HAIRBALL 1,5KG",Adultos,Alimento,11748.0,13980.0,10190,26,49800,B
63,ZD ARMY GREEN HANDSFREE LEASH,Paseo,Accesorios,20925.2,24900.0,19339,46,49800,B
2137,PEZ PORTAGOLOSINA ROSADO,Juguetes,Accesorios,2765.0,3290.0,2592,7,49350,B
1793,ZEUS NOSH HUESO DURO SABOR TOCINO M,Juguetes,Accesorios,7555.0,8990.0,6939,17,48980,B
2161,"Monge Senior Chicken 1,5 kg",Adultos,Alimento,13714.0,16320.0,12012,30,48960,B
1085,COASTAL STYLE COLLAR BROWN PAW S,Paseo,Accesorios,6714.0,7990.0,5771,15,48930,B
406,SMALL HEART ALUMINUM BLACK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5042,14,48930,B
131,"ACANA PORK & SQUASH - PERRO 5,9",Adultos,Alimento,48588.0,57820.0,45302,107,48860,B
610,L.W. GOLOSINA PEQ. ANIMALES QUINOA 50 GR,Snack,Accesorios,3941.0,4690.0,3646,9,48510,B
539,PAWISE ARNES Y CINTURON DE SEGURIDAD M,Paseo,Accesorios,11756.0,13990.0,9638,26,48450,B
1100,COLLAR C/HUESO GRANDE A. DOCTOR,Paseo,Accesorios,2260.50420168067,2690.0,1786,5,48420,B
2247,BODY GATO 0 ROSADO,Ropa,Accesorios,14782.0,17590.0,12168,33,48300,B
720,ZEUS ARNES FIG.A  M  ROJO,Paseo,Accesorios,9235.0,10990.0,7418,21,48060,B
846,JG AIR WAND CON JUGUETE,Juguetes,Accesorios,20387.0,24260.0,16092,45,47980,B
854,ZEUS NOSH HUESO DURO SABOR CARNE/QUESO M,Juguetes,Accesorios,7555.0,8990.0,6485,17,47970,B
1977,EXO T.AMPOLLETA HEAT GLO INFRARROJA 75W,Enriquecimiento Ambiental,Accesorios,11336.0,13490.0,9134,25,47960,B
269,COASTAL MASLOW  PLATO PUP VERDE 384 ML,Paseo,Accesorios,5874.0,6990.0,4981,13,47920,B
143,ROYAL CAN  EARLY CARDIAC  CANINE 10 KILO,Medicados,Alimento,77252.0,91930.0,60466,169,47900,B
550,ZD HONEY RUFF LEASH LARGE,Paseo,Accesorios,20084.0,23900.0,16247,44,47800,B
1773,PUZZLE RUFF LEASH LARGE,Paseo,Accesorios,20084.0,23900.0,16592,44,47800,B
152,ZD BORDEAU RUFF LEASH LARGE,Paseo,Accesorios,20084.0,23900.0,16852,44,47800,B
840,ZD ARMY GREEN LEASH + HARNESS SET,Paseo,Accesorios,10000.0,11900.0,9223,22,47600,B
936,ZEEDOG CORAL BOWL LARGE,Comederos,Accesorios,12193.0,14510.0,9824,27,47600,B
596,RED BIG CIRCLE BONE (MY FAMILY),Placas identificacion,Accesorios,10336.0,12300.0,8388,23,47600,B
2007,MONGE MAXI P&J CHICKEN 1X12 KG,Cachorros,Alimento,49739.0,59190.0,45955,109,46990,B
502,ZEUS COLLAR AJUSTABLE  S  CORAL,Paseo,Accesorios,3521.0,4190.0,2967,8,46870,B
618,TIMOTHY BUNGALOW M,Enriquecimiento Ambiental,Accesorios,31849.0,37900.0,24774,70,46780,B
1702,FCN URINARY CARE 7.5kg,Medicados,Alimento,59866.0,71240.0,52741,131,46700,B
177,COASTAL COMFORT SOFT ARNES LIMA M,Paseo,Accesorios,25202.0,29990.0,19523,56,45980,B
1075,COASTAL K9 EXPLORER ARNES ACOLCHADO NARANJA S,Paseo,Accesorios,21840.0,25990.0,17767,48,45980,B
660,COASTAL CIRCLE-T COLLAR REDONDO CUERO RUSTICO CHOCOLATE 55 C,Paseo,Accesorios,22933.0,27290.0,19098,51,45980,B
1666,NUTRAM TOTAL GRAIN-FREE CHICKEN & TURKEY DOG FOOD 2KG,Adultos,Alimento,23319.0,27750.0,19202,51,45800,B
1407,"OBT-TD. CAT - FISH (2,27 KG)",Adultos,Alimento,19244.0,22900.0,14948,43,45800,B
572,HIDROCORTISONA DOSIS,Antialergico,Medicamentos,504.0,600.0,478,2,45600,B
1880,PALA SANITARIA (GRANULOS) NEGRO,Higiene,Accesorios,3521.0,4190.0,2795,8,45450,B
73,ZD NEOPRO BLUE LEASH LARGE,Paseo,Accesorios,19075.6,22700.0,16285,42,45400,B
1648,ZD NEON CORAL ADJUSTABLE AIR MESH HARNESS EXTRA SMALL,Paseo,Accesorios,12689.1,15100.0,10985,28,45300,B
614,RASGUÑADOR CON GUARIDA TIGRE,Hogar-Transporte,Accesorios,71420.0,84990.0,67796,156,45220,B
1804,COASTAL MASLOW PLATO COBRE MARTILLADO 2188 ML,Paseo,Accesorios,13437.0,15990.0,11328,30,45000,B
391,COASTAL SUBLIME COLLAR TEAL STRIPE L,Paseo,Accesorios,14277.0,16990.0,12765,32,44970,B
1904,"LW NIDO DE BAMBU, SMALL",Enriquecimiento Ambiental,Accesorios,3941.0,4690.0,3470,9,44710,B
308,PAWISE BOLSAS REPUESTO 3X20 COLORES,Higiene,Accesorios,5017.0,5970.0,4113,11,44560,B
1725,ZD SMASH CAT COLLAR,Paseo,Accesorios,4117.65,4900.0,3198,9,44100,B
494,ZD SKULL 2.0 CAT COLLAR,Paseo,Accesorios,4117.65,4900.0,3759,9,44100,B
154,ZD NEON CORAL CAT COLLAR,Paseo,Accesorios,4117.65,4900.0,3282,9,44100,B
1494,"COASTAL STYLE TRAILLA RED BONES M 1,8 M",Paseo,Accesorios,10580.0,12590.0,8872,24,43960,B
813,COASTAL SUBLIME COLLAR FLOWER PINK S/M,Paseo,Accesorios,10496.0,12490.0,9338,23,43960,B
1954,MAZURI TUBO HURON,Enriquecimiento Ambiental,Accesorios,36882.35294117648,43890.0,32247,81,43890,B
1204,ZD ARMY GREEN SOFT-WALK HARNESS LARGE,Paseo,Accesorios,18404.2,21900.0,16162,41,43800,B
1301,HONEY LEASH EXTRA SMALL,Paseo,Accesorios,9160.0,10900.4,8241,20,43600,B
1169,ZD CANDY COLLAR MEDIUM,Paseo,Accesorios,9159.66,10900.0,7219,20,43600,B
723,COASTAL MASLOW  PLATO PUP VERDE 1596 ML,Paseo,Accesorios,13437.0,15990.0,12452,30,42980,B
1709,JAULA TUBBY PEQUENOS ANIMALES,Hogar-Transporte,Accesorios,30168.0,35900.0,28363,66,42890,B
327,ZEUS COLLAR SEMIFIJO  L  ROJO,Paseo,Accesorios,7555.0,8990.0,6735,17,42430,B
1915,BAÑO P/GATO PRIMA (CERRADO),Higiene,Accesorios,17807.0,21190.0,16357,39,42380,B
869,ZEUS COLLAR AJUSTABLE  M  GRAFITO,Paseo,Accesorios,4445.0,5290.0,3676,10,42240,B
1547,COASTAL STYLE COLLAR BROWN PAW M,Paseo,Accesorios,7807.0,9290.0,7018,18,42060,B
1538,COASTAL SPARKLE COLLAR BROCHE METAL ROSA XS,Paseo,Accesorios,11756.3,13990.0,9415,26,41970,B
465,BIG HEART ALUMINUM RED (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5108,14,41940,B
1796,SMALL BONE ALUMINUM RED (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4945,14,41940,B
2091,SMALL BONE ALUMINUM LIGHT BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4851,14,41940,B
857,BOWL 18 CM,Comederos,Accesorios,5034.0,5990.0,4550,11,41930,B
1795,ULTIMATE BLUE H-HARNESS SMALL,Paseo,Accesorios,11681.0,13900.0,10181,26,41700,B
278,ALIMENTO PELLETIZADO NATURE PARA CONEJO 700 GR,Alimento Exoticos,Accesorios,7605.0,9050.0,6636,17,41340,B
1451,ROYAL CANIN GASTROINTESTINAL CAT 1.5 KG,Adultos,Alimento,13941.0,16590.0,11876,31,41070,B
1993,VERAFLOX    15MG  X 7,Antibiotico,Medicamentos,17226.89075630252,20500.0,13703,38,41000,B
298,PAWISE MAT DE ENFRIAMIENTO M 50X40 CM,Enriquecimiento Ambiental,Accesorios,12597.0,14990.0,10118,28,40970,B
918,ZEUS TRAILLA DOBLE ASA XL AZUL DENIM 1.2M,Paseo,Accesorios,9084.0,10810.0,7442,20,40620,B
941,ZEEDOG BRAIN FRIED,Paseo,Accesorios,16664.0,19830.0,15241,37,40000,B
2220,ARNES DE SEGURIDAD PARA AUTO TALLA: XL,Paseo,Accesorios,16798.3,19990.0,14624,37,39980,B
1008,MIXANTIP PLUS 15 GR,Antibiotico,Medicamentos,8395.0,9990.0,7784,19,39960,B
783,COASTAL MASLOW PLATO COBRE MARTILLADO 1182 ML,Paseo,Accesorios,9655.0,11490.0,8142,22,39960,B
1452,TX BOZAL CON RED INCORPORADA S,Paseo,Accesorios,4193.27731092437,4990.0,3744,10,39920,B
1294,ZEEDOG GOTHAM RUFF LEASH SMALL,Paseo,Accesorios,18345.0,21830.0,14332,41,39800,B
774,ZD SKULL 2.0 COLLAR SMALL,Paseo,Accesorios,8319.33,9900.0,7763,19,39600,B
113,BLISS COLLAR EXTRA SMALL,Paseo,Accesorios,6639.0,7900.0,5579,15,39500,B
526,ZD MIDNIGHT CAT COLLAR,Paseo,Accesorios,4117.65,4900.0,3389,9,39200,B
2087,PRO PLAN CANINE VETERINARY DIETS EN,Adultos,Alimento,32891.0,39140.0,29533,72,39140,B
1269,"ZEUS TRAILLA DOBL ASA  S  FUCSIA 1,2M",Paseo,Accesorios,5286.0,6290.0,4520,12,38950,B
1265,BICHON FRISE (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12413,33,38700,B
146,CHOCOLATE LABRADOR  (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,13969,33,38700,B
1991,MOON (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,13261,33,38700,B
315,PADLOCK (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12844,33,38700,B
1061,ZD CANDY COLLAR LARGE,Paseo,Accesorios,10840.3,12900.0,10004,24,38700,B
2239,LADYBUG (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,13730,33,38700,B
1785,DUO BOWL BLACK,Comederos,Accesorios,10840.0,12900.0,8941,24,38700,B
1105,BRIT PATE & MEAT PUPPY 400 G,Latas,Alimento,2630.0,3130.0,2136,6,38680,B
1272,CORRAL PEQUEÑOS ANIMALES A.C,Enriquecimiento Ambiental,Accesorios,29739.0,35390.0,25494,65,37990,B
2018,WICKED FLYHARNESS SIZE 4,Paseo,Accesorios,31849.0,37900.3,26337,70,37900,B
1041,ZD CRIMSON AIR-LEASH,Paseo,Accesorios,31848.7,37900.0,25365,70,37900,B
1756,ZEEDOG SKULL H-HARNESS LARGE,Paseo,Accesorios,15882.4,18900.0,13747,35,37800,B
592,ZEEDOG PRISMA H-HARNESS LARGE,Paseo,Accesorios,16664.0,19830.0,15573,37,37800,B
779,ZEEDOG ELLA H-HARNESS LARGE,Paseo,Accesorios,16664.0,19830.0,13336,37,37800,B
1131,ZD ARMY GREEN SOFT-WALK HARNESS MEDIUM,Paseo,Accesorios,15883.2,18900.0,13830,35,37800,B
403,ZEEDOG SAME H-HARNESS LARGE,Paseo,Accesorios,15882.4,18900.0,13630,35,37800,B
2051,EXO TERRA AMPOLLETA INFRAROJA 50 W.,Enriquecimiento Ambiental,Accesorios,11336.0,13490.0,10372,25,37470,B
517,NUTRAM IDEAL SOLUTION SUPPORT INDOOR CAT FOOD 1.13KG,Adultos,Alimento,18429.0,21930.0,15339,41,37100,B
1548,PAWISE BOZAL TELA L,Paseo,Accesorios,5034.0,5990.0,4671,11,36940,B
1944,L.W. COMEDERO O BEBEDERO MED 75 ML,Comederos,Accesorios,2345.0,2790.0,1956,6,36570,B
371,"ZEUS TRAILLA DOBL ASA  L  ROJO 1,2M",Paseo,Accesorios,8815.0,10490.0,7269,20,36070,B
691,CAMA CHIPORRO XXL CATAPET,Camas,Accesorios,31924.0,37990.0,29430,70,35990,B
2192,ROYAL CAN POODLE JUNIOR 33 2.5 KG.,Razas,Alimento,23235.0,27650.0,21466,51,35980,B
1191,COMEDERO INTERACTIVO GARRA MARRÓN Y AZÚL,Juguetes,Accesorios,16832.0,20030.0,13145,37,35980,B
1983,AMITY SP LOW GRAIN IBERIAN PORK ADULT 4 KG,Adultos,Alimento,15118.0,17990.0,14062,34,35980,B
1330,CUNA INDIA CHICA CATAPET,Camas,Accesorios,21672.0,25790.0,17121,48,35980,B
2163,AMITY SP LOW GRAIN CHICKEN PUPPY 4 KG,Cachorros,Alimento,15118.0,17990.0,11717,34,35980,B
230,COASTAL LAZER BRITE TRAILLA BONES M,Paseo,Accesorios,10075.6,11990.0,9277,22,35970,B
1374,"COASTAL NEW EARTH TRAILLA DE SOYA BERENJENA 1,8 M",Paseo,Accesorios,11504.0,13690.0,10172,26,35970,B
2068,COASTAL NEW EARTH COLLAR DE SOYA BERENJENA S/M,Paseo,Accesorios,8815.0,10490.0,7354,20,35960,B
2186,COASTAL GLOW IN THE DARK COLLAR CAT,Paseo,Accesorios,8815.0,10490.0,8065,20,35960,B
1653,COASTAL GLOW IN THE DARK COLLAR FISH,Paseo,Accesorios,8815.0,10490.0,7887,20,35960,B
1300,LIGHT BLUE BIG CIRCLE BONE (MY FAMILY),Placas identificacion,Accesorios,13017.0,15490.0,11180,29,35700,B
1748,BLACK BIG CIRCLE PAW (MY FAMILY),Placas identificacion,Accesorios,13017.0,15490.0,10224,29,35700,B
1625,PURPLE BIG CIRCLE PAW (MY FAMILY),Placas identificacion,Accesorios,10336.0,12300.0,8664,23,35700,B
870,PINK BIG CIRCLE BONE (MY FAMILY),Placas identificacion,Accesorios,13017.0,15490.0,12147,29,35700,B
2193,BIG HEART ALUMINUM BLACK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5312,14,35090,B
273,ZEUS ARNES FIG.H  L  ROJO,Paseo,Accesorios,11420.0,13590.0,10300,25,35070,B
1302,BIG BONE ALUMINUM PURPLE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5120,14,34950,B
745,BIG BONE ALUMINUM BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4751,14,34950,B
2165,ZEUS ARNES FIG.A  S  FUCSIA,Paseo,Accesorios,6714.0,7990.0,5969,15,34950,B
2261,LIGHT BLUE GLAM PAW (MY FAMILY),Placas identificacion,Accesorios,30303.0,36060.0,28262,67,34900,B
582,"ZEUS TRAILLA DOBL ASA  L  GRAFITO 1,2M",Paseo,Accesorios,8815.0,10490.0,8266,20,34760,B
1925,MULTI-COLOR PET PLAYPEN,Hogar-Transporte,Accesorios,16277.0,19370.0,14254,36,34470,B
512,BLOCKS CAT COLLAR,Paseo,Accesorios,4118.0,4900.42,3466,9,34300,B
1142,ULTIMATE BLUE CAT COLLAR,Paseo,Accesorios,4118.0,4900.0,3464,9,34300,B
1066,FANCY FEAST TERRINE POLLO 85 G,Latas,Alimento,756.0,900.0,691,2,34200,B
1362,AFP DOGGIES ZAPATO OVEJA,Juguetes,Accesorios,15118.0,17990.0,12950,34,34000,B
1523,BRIT CARE SENIOR LAMB & RICE 3 KG,Senior,Alimento,14277.0,16990.0,11316,32,33980,B
762,COASTAL SUBLIME COLLAR PURPLE S/M,Paseo,Accesorios,10496.0,12490.0,9262,23,33980,B
795,COASTAL SUBLIME TRAILLA FLOWER TEAL/TEAL STRIPE,Paseo,Accesorios,16462.0,19590.0,12964,36,33980,B
1675,SUTURA NYLON 5-0 CON AGUJA,Insumos Medicos,Medicamentos,1672.0,1990.0,1523,4,33830,B
500,ZEEDOG TAROT LEASH LARGE,Paseo,Accesorios,14201.7,16900.0,11194,32,33800,B
16,COLUMBIA LEASH LARGE,Paseo,Accesorios,14202.0,16900.0,12626,32,33800,B
581,ULTIMATE BLUE LEASH LARGE,Paseo,Accesorios,14202.0,16900.0,11675,32,33800,B
436,COASTAL EMBELLISHED COLLAR BOW-TIE BLACK,Paseo,Accesorios,8059.0,9590.0,7467,18,33560,B
464,ZEUS ARNES FIG.H  L  AZULDENIM,Paseo,Accesorios,11420.0,13590.0,9310,25,33370,B
42,"COASTAL STYLE TRAILLA PINK DOTS L 1,8 M",Paseo,Accesorios,10580.0,12590.0,8635,24,32970,B
2270,COASTAL SUBLIME COLLAR CHEVRONS S/M,Paseo,Accesorios,10496.0,12490.0,8343,23,32970,B
1943,"COASTAL STYLE TRAILLA RESOLVE M 1,8 M",Paseo,Accesorios,10580.0,12590.0,8711,24,32970,B
1146,"COASTAL STYLE TRAILLA RED BONES L 1,8 M",Paseo,Accesorios,10580.0,12590.0,9326,24,32970,B
2086,COASTAL LAZER BRITE COLLAR DIAMOND,Paseo,Accesorios,7975.0,9490.0,7011,18,32970,B
77,"2 PELOTAS CON CUERDA, ø 4,5 cm",Juguetes,Accesorios,2092.436974789916,2490.0,1852,5,32870,B
1260,JUGUETES DE PASTO 3 UNIDADES,Juguetes,Accesorios,7319.0,8710.0,6071,16,32820,B
1704,"AFP CHILL OUT ICE BANDANA, MEDIUM",Juguetes,Accesorios,11756.0,13990.0,9257,26,32790,B
1520,BLISS COLLAR MEDIUM,Paseo,Accesorios,9160.0,10900.0,7710,20,32700,B
2074,CAPA POLAR CHIPORRO T/8 CATA PETS,Ropa,Accesorios,15874.0,18890.0,13761,35,31980,B
1076,COASTAL COMFORT SOFT ARNES LIMA S,Paseo,Accesorios,15958.0,18990.0,13064,35,31980,B
450,LAGUNA LEASH SMALL,Paseo,Accesorios,13361.0,15900.0,10768,30,31800,B
915,COLUMBIA LEASH SMALL,Paseo,Accesorios,13361.0,15900.0,10402,30,31800,B
1923,ZEEDOG NEOPRO BUBBLEGUM LEASH SMALL,Paseo,Accesorios,16000.0,19040.0,14294,35,31800,B
1940,CUERDA ANUDADA TRICOLOR M,Juguetes,Accesorios,3706.0,4410.0,3206,9,31790,B
1166,ZD SKULL 2.0 COLLAR EXTRA SMALL,Paseo,Accesorios,6638.66,7900.0,6159,15,31600,B
729,REPELENTE SPRAY INTERIOR 300 ML,Higiene,Accesorios,7748.0,9220.0,6558,17,31600,B
685,"ZEUS TRAILLA DOBL ASA  XL  CORAL 1,2M",Paseo,Accesorios,10580.0,12590.0,10047,24,31470,B
637,TX ENGANCHE CINTURON SEGURIDAD STANDAR,Paseo,Accesorios,4529.0,5390.0,3878,10,31250,B
2171,ROYAL CANIN GASTROINTESTINAL LATA 145GRS,Latas Medicadas,Alimento,2176.0,2590.0,1903,5,31080,B
1448,"Monge Mini Adult Chicken 7,5 kg",Adultos,Alimento,39210.0,46660.0,30794,86,30900,B
2150,ZEEDOG FATBOY SOFT-WALK HARNESS MEDIUM,Paseo,Accesorios,15832.0,18840.0,14887,35,30600,B
1597,ZEUS NOSH HUESO DURO SABOR TOCINO S,Juguetes,Accesorios,5454.0,6490.0,4737,12,30490,B
2215,ZEEDOG NEOPRO BUBBLEGUM CAT COLLAR,Paseo,Accesorios,4874.0,5800.0,4064,11,30300,B
933,AFP CLASSIC JUSTIN CASTOR,Juguetes,Accesorios,14277.0,16990.0,11290,32,29980,B
578,COASTAL SUBLIME COLLAR PURPLE L,Paseo,Accesorios,14277.0,16990.0,12151,32,29980,B
1908,COASTAL SUBLIME COLLAR CUBES L,Paseo,Accesorios,14277.0,16990.0,13047,32,29980,B
815,CAPA POLAR CHIPORRO T/7 CATA PETS,Ropa,Accesorios,14193.0,16890.0,13508,31,29980,B
814,MILPRO GATITO X 2 COMP 0.5 - 2 KG,Antiparasitario,Medicamentos,8395.0,9990.0,7538,19,29970,B
739,HARTZ CHEW N CLEAN TUFF BONE DOG TOY - SMALL,Juguetes,Accesorios,4193.0,4990.0,3819,10,29940,B
1502,CAJA CARTON TRANSPORTE P.ANIM 28X15X18CM,Hogar-Transporte,Accesorios,2832.0,3370.0,2531,7,29850,B
96,ZEUS COLLAR AJUSTABLE XL AZUL DENIM,Paseo,Accesorios,5605.0,6670.0,4406,13,29810,B
1117,ZD ARTSY COLLAR SMALL,Paseo,Accesorios,8320.17,9900.0,7109,19,29700,B
556,ACANA CLASSIC PRAIRIE POULTRY 2 KG,Adultos,Alimento,14739.0,17540.0,11594,33,29640,B
809,"TX CLIKER ENTRENAMIENTO PERRO, BÁSICO, VARIOS",Entrenamiento,Accesorios,2891.0,3440.0,2425,7,29590,B
1574,ZEEDOG POOP BAGS REFILL BOX (W/4 ROLLS),Higiene,Accesorios,4957.98,5900.0,3971,11,29500,B
2090,ZD ARMY GREEN CAT COLLAR,Paseo,Accesorios,4117.65,4900.0,3506,9,29400,B
362,ZEUS COLLAR AJUSTABLE  S  ROJO,Paseo,Accesorios,3521.0,4190.0,2810,8,29120,B
786,COASTAL MASLOW  PLATO PAW AZUL 828 ML,Paseo,Accesorios,8815.0,10490.0,7871,20,28990,B
1942,COASTAL MASLOW  PLATO PAW ROSADO 1596 ML,Paseo,Accesorios,13437.0,15990.0,11143,30,28990,B
1388,PROPLAN VETERINARYDIETS CNNE NC 6X2KG AR,Adultos,Alimento,24361.0,28990.0,21856,54,28990,B
1789,CARPETA ORIENTADORA PAD 7 UNID,Higiene,Accesorios,2681.0,3190.0,2109,6,28710,B
19,ZEUS COLLAR AJUSTABLE  M  ROJO,Paseo,Accesorios,4445.0,5290.0,4189,10,28640,B
1410,"ZEUS COLLAR AJUSTABLE ""L"" GRAFITO",Paseo,Accesorios,5370.0,6390.0,4882,12,28450,B
1852,AFP ULTRASONIC ARDILLA,Juguetes,Accesorios,11765.0,14000.0,10894,26,28000,B
2016,COASTAL MASLOW  PLATO PAW GRIS 1596 ML,Paseo,Accesorios,13437.0,15990.0,12542,30,27980,B
1155,AFP CLASSIC FELICY ARDILLA,Juguetes,Accesorios,13437.0,15990.0,12530,30,27980,B
978,SMALL HEART ALUMINUM PINK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5058,14,27960,B
1564,SMALL ROUND ALUMINUM BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5133,14,27960,B
1079,COASTAL STYLE COLLAR WILDFLOWER S,Paseo,Accesorios,6714.0,7990.0,5520,15,27960,B
478,SMALL HEART ALUMINUM RED (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5357,14,27960,B
1649,COASTAL FASHION COLLAR BLACK SKULLS,Paseo,Accesorios,6714.0,7990.0,5499,15,27960,B
321,BIG HEART ALUMINUM LIGHT BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5027,14,27960,B
2240,SMALL ROUND ALUMINUM RED (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5327,14,27960,B
296,NF AQUA PLUS ANTICLORO 30 ML,Acc Acuarios,Accesorios,2681.0,3190.0,2390,6,27900,B
414,ZEUS COLLAR AJUSTABLE  M  CORAL,Paseo,Accesorios,4445.0,5290.0,3560,10,27860,B
1778,CAPA ARNÈ TALLA5 CATA PETS,Ropa,Accesorios,14529.0,17290.0,12028,32,27780,C
1095,COASTAL LAZER BRITE COLLAR RAINBOW HEARTS L,Paseo,Accesorios,13437.0,15990.0,10551,30,27690,C
118,COASTAL SUBLIME COLLAR YELLOW XS,Paseo,Accesorios,8815.0,10490.0,7361,20,26970,C
1713,COASTAL LAZER BRITE COLLAR LIME SKULLS S/M,Paseo,Accesorios,8815.0,10490.0,7671,20,26970,C
1147,COASTAL STYLE COLLAR BROWN PAW L,Paseo,Accesorios,8815.0,10490.0,7801,20,26970,C
164,COASTAL SUBLIME COLLAR PINK XS,Paseo,Accesorios,8815.0,10490.0,6926,20,26970,C
2054,ZEUS ARNES FIG.A  S  CORAL,Paseo,Accesorios,6714.0,7990.0,5498,15,26960,C
1440,"ZEUS TRAILLA DOBL ASA  M  CORAL 1,2M",Paseo,Accesorios,6050.0,7200.0,5517,14,26950,C
770,MILITARY BIG (MY FAMILY),Placas identificacion,Accesorios,9546.0,11360.0,8545,21,26700,C
339,ZD ARMY GREEN ADJUSTABLE AIR MESH HARNESS LARGE,Paseo,Accesorios,22184.9,26400.0,18047,49,26400,C
2177,ZD PHANTOM ADJUSTABLE AIR MESH HARNESS LARGE,Paseo,Accesorios,22184.9,26400.0,20757,49,26400,C
1172,ZD VOLT ADJ. AIR MESH HARNESS LARGE,Paseo,Accesorios,22184.9,26400.0,18660,49,26400,C
2180,BORDEAU ADJ. AIR MESH HARNESS LARGE,Paseo,Accesorios,22184.9,26400.0,19517,49,26400,C
1690,ZD HONEY ADJUSTABLE AIR MESH HARNESS LARGE,Paseo,Accesorios,22184.9,26400.0,17759,49,26400,C
1569,"TX PATO LÁTEX PERRO TOY , 14  CM.",Juguetes,Accesorios,2428.571428571429,2890.0,1900,6,26010,C
1959,"COASTAL K9 EXPLORER TRAILLA NARANJA 1,8 M",Paseo,Accesorios,26462.0,31490.0,22062,58,25990,C
1184,ZEEDOG TUFF BOWL BLACK,Comederos,Accesorios,21765.0,25900.0,18861,48,25900,C
116,"TETRA GOLDFISH FLAKES, 100 ML - 20 GR",Acc Acuarios,Accesorios,2445.0,2910.0,2198,6,25870,C
726,ZEUS COLLAR AJUSTABLE  S  GRAFITO,Paseo,Accesorios,3521.0,4190.0,3137,8,25830,C
756,I LOVE MOM (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12621,33,25800,C
833,WHITE AND BLACK EUROPEAN SHORTHAIR (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12213,33,25800,C
584,ZD MIDNIGHT COLLAR LARGE,Paseo,Accesorios,10840.3,12900.0,8868,24,25800,C
2103,FOX TERRIER (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,13067,33,25800,C
1310,CREAM CHIHUAHUA  (MY FAMILY),Placas identificacion,Accesorios,11202.0,13330.0,9605,25,25800,C
66,ZD VOLT COLLAR LARGE,Paseo,Accesorios,10840.3,12900.0,8784,24,25800,C
1037,ZD NEON CORAL COLLAR LARGE,Paseo,Accesorios,10840.3,12900.0,8902,24,25800,C
1324,CROWN (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12314,33,25800,C
1274,WHITE EUROPEAN SHORTHAIR (MY FAMILY),Placas identificacion,Accesorios,11202.0,13330.0,9500,25,25800,C
463,I'M THE KING (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12995,33,25800,C
891,BLACK FRENCH BULLDOG  (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12405,33,25800,C
2077,CREAM LABRADOR  (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,13206,33,25800,C
1086,"NM JFC STAIN & ODOR ELIMINATOR - TRIGGER SPRAY, 946 ML",Higiene,Accesorios,11479.0,13660.0,9563,26,25780,C
1122,HENO DE HIERBA DE HUERTO 425GR,Alimento Exoticos,Accesorios,7782.0,9260.0,6436,17,25480,C
1658,ZEUS COLLAR AJUSTABLE  S  FUCSIA,Paseo,Accesorios,3521.0,4190.0,3286,8,25430,C
1595,ZEEDOG SKULL H-HARNESS SMALL,Paseo,Accesorios,10672.3,12700.0,9190,24,25400,C
